resultId,raceId,date,year,position,driverId,driverRef,constructorId,constructorRecent,era,street_circuit
6084,291,1992-04-05,1992,11.0,132,amati,34,brabham,V10 Era,False
6085,292,1992-05-03,1992,1.0,95,mansell,3,williams,V10 Era,False
6086,292,1992-05-03,1992,2.0,30,michael_schumacher,22,alpine,V10 Era,False
6087,292,1992-05-03,1992,3.0,55,alesi,6,ferrari,V10 Era,False
6088,292,1992-05-03,1992,4.0,77,berger,1,mclaren,V10 Era,False
6089,292,1992-05-03,1992,5.0,105,alboreto,29,footwork,V10 Era,False
6090,292,1992-05-03,1992,6.0,94,martini,35,dallara,V10 Era,False
6091,292,1992-05-03,1992,7.0,88,suzuki,29,footwork,V10 Era,False
6092,292,1992-05-03,1992,8.0,91,wendlinger,37,march,V10 Era,False
6093,292,1992-05-03,1992,9.0,102,senna,1,mclaren,V10 Era,False
6094,292,1992-05-03,1992,10.0,122,capelli,6,ferrari,V10 Era,False
6095,292,1992-05-03,1992,11.0,104,fittipaldi,18,rb,V10 Era,False
6096,292,1992-05-03,1992,12.0,108,belmondo,37,march,V10 Era,False
6097,292,1992-05-03,1992,13.0,109,lehto,35,dallara,V10 Era,False
6098,292,1992-05-03,1992,13.0,99,tarquini,36,fondmetal,V10 Era,False
6099,292,1992-05-03,1992,13.0,57,hakkinen,32,team_lotus,V10 Era,False
6100,292,1992-05-03,1992,13.0,100,comas,27,ligier,V10 Era,False
6101,292,1992-05-03,1992,13.0,92,gachot,33,larrousse,V10 Era,False
6102,292,1992-05-03,1992,13.0,129,grouillard,25,mercedes,V10 Era,False
6103,292,1992-05-03,1992,13.0,81,morbidelli,18,rb,V10 Era,False
6104,292,1992-05-03,1992,13.0,127,gugelmin,17,aston_martin,V10 Era,False
6105,292,1992-05-03,1992,13.0,130,chiesa,36,fondmetal,V10 Era,False
6106,292,1992-05-03,1992,13.0,119,patrese,3,williams,V10 Era,False
6107,292,1992-05-03,1992,13.0,65,herbert,32,team_lotus,V10 Era,False
6108,292,1992-05-03,1992,13.0,123,boutsen,27,ligier,V10 Era,False
6109,292,1992-05-03,1992,13.0,84,brundle,22,alpine,V10 Era,False
6110,292,1992-05-03,1992,13.0,110,cesaris,25,mercedes,V10 Era,False
6111,292,1992-05-03,1992,13.0,79,katayama,33,larrousse,V10 Era,False
6112,292,1992-05-03,1992,13.0,128,poele,34,brabham,V10 Era,False
6113,292,1992-05-03,1992,13.0,131,modena,17,aston_martin,V10 Era,False
6114,292,1992-05-03,1992,13.0,71,damon_hill,34,brabham,V10 Era,False
6115,292,1992-05-03,1992,13.0,90,moreno,38,moda,V10 Era,False
6116,292,1992-05-03,1992,13.0,135,mccarthy,38,moda,V10 Era,False
6117,293,1992-05-17,1992,1.0,95,mansell,3,williams,V10 Era,False
6118,293,1992-05-17,1992,2.0,119,patrese,3,williams,V10 Era,False
6119,293,1992-05-17,1992,3.0,102,senna,1,mclaren,V10 Era,False
6120,293,1992-05-17,1992,4.0,84,brundle,22,alpine,V10 Era,False
6121,293,1992-05-17,1992,5.0,105,alboreto,29,footwork,V10 Era,False
6122,293,1992-05-17,1992,6.0,94,martini,35,dallara,V10 Era,False
6123,293,1992-05-17,1992,7.0,127,gugelmin,17,aston_martin,V10 Era,False
6124,293,1992-05-17,1992,8.0,129,grouillard,25,mercedes,V10 Era,False
6125,293,1992-05-17,1992,9.0,100,comas,27,ligier,V10 Era,False
6126,293,1992-05-17,1992,10.0,88,suzuki,29,footwork,V10 Era,False
6127,293,1992-05-17,1992,11.0,109,lehto,35,dallara,V10 Era,False
6128,293,1992-05-17,1992,12.0,91,wendlinger,37,march,V10 Era,False
6129,293,1992-05-17,1992,13.0,108,belmondo,37,march,V10 Era,False
6130,293,1992-05-17,1992,14.0,110,cesaris,25,mercedes,V10 Era,False
6131,293,1992-05-17,1992,15.0,79,katayama,33,larrousse,V10 Era,False
6132,293,1992-05-17,1992,15.0,55,alesi,6,ferrari,V10 Era,False
6133,293,1992-05-17,1992,15.0,77,berger,1,mclaren,V10 Era,False
6134,293,1992-05-17,1992,15.0,92,gachot,33,larrousse,V10 Era,False
6135,293,1992-05-17,1992,15.0,123,boutsen,27,ligier,V10 Era,False
6136,293,1992-05-17,1992,15.0,131,modena,17,aston_martin,V10 Era,False
6137,293,1992-05-17,1992,15.0,81,morbidelli,18,rb,V10 Era,False
6138,293,1992-05-17,1992,15.0,99,tarquini,36,fondmetal,V10 Era,False
6139,293,1992-05-17,1992,15.0,30,michael_schumacher,22,alpine,V10 Era,False
6140,293,1992-05-17,1992,15.0,122,capelli,6,ferrari,V10 Era,False
6141,293,1992-05-17,1992,15.0,104,fittipaldi,18,rb,V10 Era,False
6142,293,1992-05-17,1992,15.0,65,herbert,32,team_lotus,V10 Era,False
6143,293,1992-05-17,1992,15.0,57,hakkinen,32,team_lotus,V10 Era,False
6144,293,1992-05-17,1992,15.0,130,chiesa,36,fondmetal,V10 Era,False
6145,293,1992-05-17,1992,15.0,71,damon_hill,34,brabham,V10 Era,False
6146,293,1992-05-17,1992,15.0,128,poele,34,brabham,V10 Era,False
6147,293,1992-05-17,1992,15.0,90,moreno,38,moda,V10 Era,False
6148,293,1992-05-17,1992,15.0,135,mccarthy,38,moda,V10 Era,False
6149,294,1992-05-31,1992,1.0,102,senna,1,mclaren,V10 Era,True
6150,294,1992-05-31,1992,2.0,95,mansell,3,williams,V10 Era,True
6151,294,1992-05-31,1992,3.0,119,patrese,3,williams,V10 Era,True
6152,294,1992-05-31,1992,4.0,30,michael_schumacher,22,alpine,V10 Era,True
6153,294,1992-05-31,1992,5.0,84,brundle,22,alpine,V10 Era,True
6154,294,1992-05-31,1992,6.0,92,gachot,33,larrousse,V10 Era,True
6155,294,1992-05-31,1992,7.0,105,alboreto,29,footwork,V10 Era,True
6156,294,1992-05-31,1992,8.0,104,fittipaldi,18,rb,V10 Era,True
6157,294,1992-05-31,1992,9.0,109,lehto,35,dallara,V10 Era,True
6158,294,1992-05-31,1992,10.0,100,comas,27,ligier,V10 Era,True
6159,294,1992-05-31,1992,11.0,88,suzuki,29,footwork,V10 Era,True
6160,294,1992-05-31,1992,12.0,123,boutsen,27,ligier,V10 Era,True
6161,294,1992-05-31,1992,13.0,122,capelli,6,ferrari,V10 Era,True
6162,294,1992-05-31,1992,13.0,77,berger,1,mclaren,V10 Era,True
6163,294,1992-05-31,1992,13.0,57,hakkinen,32,team_lotus,V10 Era,True
6164,294,1992-05-31,1992,13.0,55,alesi,6,ferrari,V10 Era,True
6165,294,1992-05-31,1992,13.0,127,gugelmin,17,aston_martin,V10 Era,True
6166,294,1992-05-31,1992,13.0,65,herbert,32,team_lotus,V10 Era,True
6167,294,1992-05-31,1992,13.0,90,moreno,38,moda,V10 Era,True
6168,294,1992-05-31,1992,13.0,110,cesaris,25,mercedes,V10 Era,True
6169,294,1992-05-31,1992,13.0,99,tarquini,36,fondmetal,V10 Era,True
6170,294,1992-05-31,1992,13.0,131,modena,17,aston_martin,V10 Era,True
6171,294,1992-05-31,1992,13.0,129,grouillard,25,mercedes,V10 Era,True
6172,294,1992-05-31,1992,13.0,91,wendlinger,37,march,V10 Era,True
6173,294,1992-05-31,1992,13.0,81,morbidelli,18,rb,V10 Era,True
6174,294,1992-05-31,1992,13.0,94,martini,35,dallara,V10 Era,True
6175,294,1992-05-31,1992,13.0,128,poele,34,brabham,V10 Era,True
6176,294,1992-05-31,1992,13.0,71,damon_hill,34,brabham,V10 Era,True
6177,294,1992-05-31,1992,13.0,130,chiesa,36,fondmetal,V10 Era,True
6178,294,1992-05-31,1992,13.0,108,belmondo,37,march,V10 Era,True
6179,294,1992-05-31,1992,13.0,79,katayama,33,larrousse,V10 Era,True
6180,294,1992-05-31,1992,13.0,135,mccarthy,38,moda,V10 Era,True
6181,295,1992-06-14,1992,1.0,77,berger,1,mclaren,V10 Era,True
6182,295,1992-06-14,1992,2.0,30,michael_schumacher,22,alpine,V10 Era,True
6183,295,1992-06-14,1992,3.0,55,alesi,6,ferrari,V10 Era,True
6184,295,1992-06-14,1992,4.0,91,wendlinger,37,march,V10 Era,True
6185,295,1992-06-14,1992,5.0,110,cesaris,25,mercedes,V10 Era,True
6186,295,1992-06-14,1992,6.0,100,comas,27,ligier,V10 Era,True
6187,295,1992-06-14,1992,7.0,105,alboreto,29,footwork,V10 Era,True
6188,295,1992-06-14,1992,8.0,94,martini,35,dallara,V10 Era,True
6189,295,1992-06-14,1992,9.0,109,lehto,35,dallara,V10 Era,True
6190,295,1992-06-14,1992,10.0,123,boutsen,27,ligier,V10 Era,True
6191,295,1992-06-14,1992,11.0,81,morbidelli,18,rb,V10 Era,True
6192,295,1992-06-14,1992,12.0,129,grouillard,25,mercedes,V10 Era,True
6193,295,1992-06-14,1992,13.0,104,fittipaldi,18,rb,V10 Era,True
6194,295,1992-06-14,1992,14.0,108,belmondo,37,march,V10 Era,True
6195,295,1992-06-14,1992,15.0,79,katayama,33,larrousse,V10 Era,True
6196,295,1992-06-14,1992,15.0,84,brundle,22,alpine,V10 Era,True
6197,295,1992-06-14,1992,15.0,119,patrese,3,williams,V10 Era,True
6198,295,1992-06-14,1992,15.0,102,senna,1,mclaren,V10 Era,True
6199,295,1992-06-14,1992,15.0,131,modena,17,aston_martin,V10 Era,True
6200,295,1992-06-14,1992,15.0,57,hakkinen,32,team_lotus,V10 Era,True
6201,295,1992-06-14,1992,15.0,65,herbert,32,team_lotus,V10 Era,True
6202,295,1992-06-14,1992,15.0,122,capelli,6,ferrari,V10 Era,True
6203,295,1992-06-14,1992,15.0,95,mansell,3,williams,V10 Era,True
6204,295,1992-06-14,1992,15.0,127,gugelmin,17,aston_martin,V10 Era,True
6205,295,1992-06-14,1992,15.0,92,gachot,33,larrousse,V10 Era,True
6206,295,1992-06-14,1992,15.0,99,tarquini,36,fondmetal,V10 Era,True
6207,295,1992-06-14,1992,15.0,88,suzuki,29,footwork,V10 Era,True
6208,295,1992-06-14,1992,15.0,128,poele,34,brabham,V10 Era,True
6209,295,1992-06-14,1992,15.0,130,chiesa,36,fondmetal,V10 Era,True
6210,295,1992-06-14,1992,15.0,71,damon_hill,34,brabham,V10 Era,True
6211,295,1992-06-14,1992,15.0,90,moreno,38,moda,V10 Era,True
6212,296,1992-07-05,1992,1.0,95,mansell,3,williams,V10 Era,False
6213,296,1992-07-05,1992,2.0,119,patrese,3,williams,V10 Era,False
6214,296,1992-07-05,1992,3.0,84,brundle,22,alpine,V10 Era,False
6215,296,1992-07-05,1992,4.0,57,hakkinen,32,team_lotus,V10 Era,False
6216,296,1992-07-05,1992,5.0,100,comas,27,ligier,V10 Era,False
6217,296,1992-07-05,1992,6.0,65,herbert,32,team_lotus,V10 Era,False
6218,296,1992-07-05,1992,7.0,105,alboreto,29,footwork,V10 Era,False
6219,296,1992-07-05,1992,8.0,81,morbidelli,18,rb,V10 Era,False
6220,296,1992-07-05,1992,9.0,109,lehto,35,dallara,V10 Era,False
6221,296,1992-07-05,1992,10.0,94,martini,35,dallara,V10 Era,False
6222,296,1992-07-05,1992,11.0,129,grouillard,25,mercedes,V10 Era,False
6223,296,1992-07-05,1992,12.0,55,alesi,6,ferrari,V10 Era,False
6224,296,1992-07-05,1992,12.0,110,cesaris,25,mercedes,V10 Era,False
6225,296,1992-07-05,1992,12.0,79,katayama,33,larrousse,V10 Era,False
6226,296,1992-07-05,1992,12.0,123,boutsen,27,ligier,V10 Era,False
6227,296,1992-07-05,1992,12.0,122,capelli,6,ferrari,V10 Era,False
6228,296,1992-07-05,1992,12.0,91,wendlinger,37,march,V10 Era,False
6229,296,1992-07-05,1992,12.0,131,modena,17,aston_martin,V10 Era,False
6230,296,1992-07-05,1992,12.0,88,suzuki,29,footwork,V10 Era,False
6231,296,1992-07-05,1992,12.0,30,michael_schumacher,22,alpine,V10 Era,False
6232,296,1992-07-05,1992,12.0,77,berger,1,mclaren,V10 Era,False
6233,296,1992-07-05,1992,12.0,99,tarquini,36,fondmetal,V10 Era,False
6234,296,1992-07-05,1992,12.0,102,senna,1,mclaren,V10 Era,False
6235,296,1992-07-05,1992,12.0,92,gachot,33,larrousse,V10 Era,False
6236,296,1992-07-05,1992,12.0,127,gugelmin,17,aston_martin,V10 Era,False
6237,296,1992-07-05,1992,12.0,130,chiesa,36,fondmetal,V10 Era,False
6238,296,1992-07-05,1992,12.0,108,belmondo,37,march,V10 Era,False
